X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name,tag
35.8040964832515,32.4847936758386,5606740202,node,25,,,,,,,hospital,83398676,Mo-Fr 08:00-14:00,2020/04/11 13:23:26,,,,7477ad5552ed4d3a9a10f8cb197a4359,,2,,,027032243,public,,,,ديريوسف,,,maha_alomari,,,"dentist;doctor;hospital;pharmacy",مركز صحي دير يوسف,
35.8575496399887,32.2639559243832,4795820944,node,18,وزارة الصحة,,,ophthalmology,,,hospital,58812159,,2018/05/09 08:52:28,,,,1a08feebf2c84cadb54d29869e08fd0a,,2,,,,,,,,,,,1996saleema,,,hospital,مركز صحي مخيم جرش,
36.4556608765975,32.2662866801986,2511416942,node,12,,,,,,,hospital,18583501,,2013/10/28 12:25:47,yes,,,27ce267461aa41129c1ea35ede1918ad,,1,,,,,,,,,,,zeekoo,,,,مركز البادية الشمالية الشامل,
35.9456597870535,31.9441113840992,1843705498,node,12,,,yes,,,,pharmacy,12545280,,2012/07/30 09:59:46,,,,cb42c7a469b943f4bb852e88f76d48b5,,1,,,,,,,,,,,Tweakers,,,,Nidal,
,,509604617,way,15,,,,,,,clinic,76867550,,2019/11/10 12:59:08,,,,0843cf93cfe64785bcbb1605933ba9a2,,3,شارع ابن خلدون,,,,,,,,,,SerV,,8,clinic,,
35.8484060732738,31.9799236521413,6428436382,node,9,,,,,,,dentist,69569274,,2019/04/25 15:14:01,,,,a5f52ea3e2f34c5fa283a5003ebed81c,,1,Princess Zein Bint Al-Hussein Street,,,,,,,,,,birdeatscake,,,,,
35.8959602980145,31.8833488725186,6643944955,node,15,,,yes,,,,pharmacy,72607235,,2019/07/24 14:54:41,,,,9291342b7bac4fd3aee1421c5c006d66,,2,,,,,,,,,,,hazan59,,,pharmacy,صيدلية زهرة المرج,
35.9676099798081,32.6386222185544,5606648997,node,25,حكومي,,,general,,,hospital,58812691,,2018/05/09 09:08:18,yes,,,9a63df969c5c4d6eaa52b3e5e110d480,,1,,,,,,,,منطقة سهل حوران,,,murad alshboul,,,hospital,مركز صحي سهل حوران الشامل,
35.8397626547212,31.9964055750846,6452989089,node,12,,,,,,,pharmacy,69949444,,2019/05/06 19:41:35,,,,7341b01c08e0428a9c0335f0e0e70aa3,,1,شارع وصفي التل,,,,,,,,,,birdeatscake,,,,Medicine One,
35.770150445951,32.4341107381003,5606667156,node,21,,,,,,,hospital,58812823,,2018/05/09 09:12:24,,,,5a20b81b44aa4815adbb44e0e274cb35,,1,تحت المقبرة القديمة,,,,,,,اربد,,,Omar Ghawanmeh,,زوبيا,hospital,مدرسة زوبيا الثانوية للبنات,
35.872378148712,31.9975441728117,1923534186,node,12,,,,,,,hospital,76867550,,2019/11/10 12:59:08,,,,feaafe926c1b49f7bac3156edb92dc30,,4,,,,,,,,,,,SerV,,,hospital,مستشفى العيون التخصصي أمي,
35.840522641882,31.9539767164964,3681492783,node,15,,,,,,,pharmacy,70375515,,2019/05/17 22:34:15,,,,918486a2ee6641f1934de3cdf67e387f,,2,Jamal Qaitouqah Street,,,,,,,,,,richardninde,,58,,صيدلية دعاء,
,,232959301,way,15,,,,,,,hospital,79375448,,2020/01/09 11:49:46,,,,0cf5cf7535e346ba96d734e85c73bf02,,5,,,,,,,,,,,Alan Orth,,4,hospital,Luzmilla Hospital,
35.6088118856298,32.5433993560946,5097488474,node,9,,,,,,,hospital,51933398,,2017/09/11 09:31:14,,,,e0126295ea114e7f9015b2bcfc5f795a,,1,,,,,,,,,,,Yosha Alamri,,,,مركز صحي وقاص/ وكالة الغوث UNRWA,
35.9338302394666,31.9206485930979,7477306897,node,9,,,,,,,pharmacy,84585371,,2020/05/04 00:19:25,,,,3b5289a5887149a2ae8cba1014548ee1,,1,,,,,,,,,,,S-M-R,,,,صيدلية سيبال,
,,325285407,way,9,,,,,,,hospital,28492553,,2015/01/29 19:38:02,,,,131cbb3a3446401dafede89141f33181,,1,,,,,,,,,,,Zaher Hennawy,,,,مركز ماركا الصحي,
36.0736871554206,32.0785338931306,4003465706,node,15,,,,,,,pharmacy,40620245,,2016/07/09 21:56:00,,,,bb521c1e64f64df4b9aade8c480bbb04,,3,دوار معصوم,,,,,,,الزرقاء,,,Big_Borz,,,,Pharmacy 1,
35.9047282716482,31.9175846722118,7477177096,node,15,,,yes,,,,pharmacy,84582696,,2020/05/03 22:04:43,,,,8fb6b0a667454f9db75a93b5d0cc422f,,1,,,,,,,,,,,S-M-R,,,pharmacy,صيدلية اضاليا,
35.9847776262501,31.9800254922648,6486122833,node,12,,,,,,,pharmacy,70446968,,2019/05/20 16:10:02,,,,25dd395566174d1ca23d4642f947ee6d,,1,شارع حامد علي الدعجة,,,,,,,,,,richardninde,,40,,,
35.8584288178125,31.8988345224507,3862426339,node,12,,,,,,,pharmacy,35608003,,2015/11/27 10:00:49,,,,64a18cfee4794df5a74a76ac9f6f276f,,1,,,,,,,,Amman,,,Notwerk,,,,Pharmacy One,
35.9106471525742,31.9727337394181,3681496664,node,12,,,,,,,pharmacy,76867550,,2019/11/10 12:59:08,,,,b808423a11dd4471b0542415a74782e1,,2,,,,,,,,,,,SerV,,,pharmacy,Orange Pharmacy,
36.0841663784061,32.0483102590295,4277536510,node,12,,,,,,,pharmacy,40430835,,2016/07/02 01:29:29,,,,f92ca8d049df47eaa79866e4dae92f5b,,1,الشهيد وصفي التل,,,,,,,الزرقاء,,,Big_Borz,,,,,
35.8432886699292,31.9040865391602,6443301686,node,15,,,,,,,pharmacy,74642383,,2019/09/18 19:00:02,,,,c09f718458f148d394d03cffc2478414,,4,Mifleh Al-Mete'b Al-Elayyan Street,,,,,,,,,,And_12,,25,,صيدلية تلة المرج,
35.9143247964106,31.9697549786683,4731173921,node,9,,,,,,,pharmacy,46795658,,2017/03/12 21:10:56,,,,9ace326eab054f878b9c1477d26fb4ef,,1,,,,,,,,,,,Ghayyath jazi,,,,صيدلية خالد بن الوليد,
35.9289764469769,31.909146442649,6412459378,node,12,,,,,,,hospital,85319954,,2020/05/16 23:52:59,,,,1678a1a77de14316bbf0ee9c4c94e119,,3,Al Sakhrah Al Musharrafah Street,,,,,,,,,,S-M-R,,,,مستشفى الحنان,
35.7291912702653,32.3814382718247,7392450085,node,18,,,,,,,clinic,83400812,,2020/04/11 14:34:23,,,,5292ad943cbf4b3db54c04641b0ca5c5,,1,,,,public,,,,ajloun,,,noorbaninaser,,,"doctor;pharmacy",eye pharmacy,
35.9372555880175,31.9060780793542,7554180555,node,15,,,yes,,,,pharmacy,85687055,,2020/05/24 15:56:34,,,,ebc566d6fadc4aa19cc3d7fc160ef864,,1,,,,,,,,,,,S-M-R,,,pharmacy,صيدلية تهاليل,
35.8940482182626,32.0143994257223,6495372815,node,12,,,,,,,pharmacy,70555829,,2019/05/23 15:13:56,,,,c84d4ec460b84d0c9bc9217f0a04374f,,1,شارع الشيماء السعدية,,,,,,,,,,Kaarti_B,,,,Strawberry Pharmacy,
36.0908880780181,32.0632761471458,4345909231,node,15,,,,,,,pharmacy,41388960,,2016/08/11 13:18:37,,,,6693b8e7a77442b08344ece2cb46c881,,1,الملك حسين ( شارع السعادة ),,,,,,,الزرقاء,,,Big_Borz,,,,دواكم,
,,310759913,way,12,Government of Jordan,,,,,,hospital,74090212,,2019/09/04 14:19:09,,,,a6fcf33b1d894b079ea577f518b8009c,,3,,,,,,,,,,,Ro_Ro,,,,Al Bashir hospital مستشفى البشير,
,,546637585,way,15,,,,,,,hospital,70120338,,2019/05/10 18:21:27,,,,92851f3ac1c943b487efe8d6c3e613da,,2,شارع المتنبي,,,,,,,,,,CoolGuyJake,,57,,Jabal Amman Hospital,
,,273206716,way,9,,,,,,,hospital,22123186,,2014/05/04 11:23:42,,,,1aeac807b7944f068ce76c61144c0fd5,,3,,,,,,,,,,,unhcr-jordan,,,,Health Post - Village 3,
35.8954028176344,31.9473861936691,4631910691,node,15,,,,,,,hospital,81027868,,2020/02/14 22:20:45,,,,66ec5e7c1c3b414288b392139d49f27a,,3,,,,,,,,عمان,,,ألبرشت شونكه,,,hospital,مستشفى الحياة,
,,680711876,way,15,,,,,,,dentist,69807433,,2019/05/02 14:38:33,,,,b450c9681c164106a7f3eeb446b6321b,,2,King Abdullah Bin Al-Hussein II Street,,,,,,,,,,AnonJason,,403,,Smile Engineers Dental Center,
,,604006169,way,18,,,,,,,hospital,76867550,,2019/11/10 12:59:08,,,,d26457325c5a40249bf3f0080064cdab,,3,Jaber Bin Hayyan Street,,,,,,,,,,SerV,,48,hospital,مجمع العرقوسي الطبي,
35.8870906518953,31.8975270293747,6644063389,node,15,,,yes,,,,pharmacy,72607736,,2019/07/24 15:06:33,,,,935a8200b1824170b94ded123c22bfef,,1,,,,,,,,,,,hazan59,,,pharmacy,صيدلية ابو زهرة,
,,310224017,way,12,,,,,,,clinic,86910186,,2020/06/20 12:38:03,,,,d11acb4d6f6d48ab8ba66c96775d4d04,,5,,,,,,,,,,,mueschel,REACH,,,Qatari Clinic,
35.8593394277733,31.8877758584987,6439647247,node,9,,,,,,,pharmacy,69749664,,2019/04/30 19:53:54,,,,a97775c25eda4c14ada3a66545ec2ea1,,1,Princess Saleha Bint Assem Street,,,,,,,,,,Kaarti_B,,,,,
35.9236443830921,31.9241838283994,7559983494,node,9,,,,,,,pharmacy,85776931,,2020/05/26 14:55:51,,,,7c3db8a0da774549bb82376f6ef846aa,,1,,,,,,,,,,,S-M-R,,,,صيدلية سيروتونين,
35.8815417481754,31.9852809455546,6459323488,node,15,,,,,,,pharmacy,76867550,,2019/11/10 12:59:08,,,,a6a963f08124407c9e47eacc21bd8360,,2,شارع الشهيد وصفي التل,,,,,,,,,,SerV,,,pharmacy,Pharmore,
35.8192270757652,32.3440108948602,5760149816,node,6,,,,,,,hospital,60710265,,2018/07/14 11:38:51,,,,b0de8524d7a944d6bf0de0d957ff505c,,1,,,,,,,,,,,Sheikh Zubeir,,,,,
36.4570555414666,32.2657060657658,2511417182,node,12,,,,,,,hospital,18583513,,2013/10/28 12:26:24,yes,,,c0cbcbb9f2c64d9397b41afc142dd0e7,,1,,,,,,,,,,,zeekoo,,,,مستشفى البادية الشمالية,
,,261427449,way,15,IMC / JHAS,,,,,,hospital,79018367,,2019/12/30 14:49:21,,,,a12fb98299784808891358ea10d3a521,,4,,,,,,,,,,,ManonVi,REACH,,,JHAS Health Centre,
36.094382158175,32.0410118844792,4319559031,node,9,,,,,,,pharmacy,41011856,,2016/07/25 13:15:19,,,,1af8e478c19b4cf8b9d7eabdd687c176,,1,,,,,,,,,,,Big_Borz,,,,صيدلية المدائن,
,,200921050,way,15,,,,,,,hospital,70246794,,2019/05/14 17:42:57,,,,8f861d5b761747de81fb665d7fd92734,,4,Adeeb Wahbeh Street,,,,,,,,,,Copernicus529,,25,,مستشفى الاردن,
35.916298818427,31.9957186781195,6456633255,node,9,,,,,,,pharmacy,70000980,,2019/05/07 22:30:14,,,,0e68530439664be1a2b59bc295934534,,1,شارع واقد بن عبد الله,,,,,,,,,,birdeatscake,,,,,
35.8170966474355,31.949691719956,6478675890,node,9,,,,,,,pharmacy,70328249,,2019/05/16 17:10:23,,,,d68de46abebb40af98a2e340d4a45036,,1,,,,,,,,,,,AnonJason,,,,Liza Pharmacy,
,,690063463,way,12,,,,,,,pharmacy,70254045,,2019/05/14 22:04:28,,,,c578c7951e9346d99c3dd6c8d60086c4,,1,شارع المعتمد بن عباد,,,,,,,,,,richardninde,,23,,,
35.9083668558158,31.9179899372303,6486023452,node,15,,,,,,,pharmacy,70445117,,2019/05/20 15:16:11,,,,8e4c3f4b3391438992d16def89603200,,1,شارع القدس,,,,,,,,,,TheMineralCartographer,,361,,Pharmacy One,
36.0880339561685,32.0448511314088,4277536499,node,15,,,,,,,doctors,40430835,,2016/07/02 01:29:28,,,,db36f809531f47b3bb8d185c0b3a0ee7,,1,الثورة العربية الكبرى,,,,,,,الزرقاء,,,Big_Borz,,,,عيادة د.غالب,
36.0943573477416,32.0562848855278,4540595389,node,12,,,,,,,doctors,44198590,Mo-Su 08:00-18:00,2016/12/06 04:18:30,,,,6a37b89901f944af8d0a68158fab2d74,,1,,,,,,,,,,,Aws Kayy,,,,وكالة الغوث الدولية,
35.7346898825661,30.1981191273593,4617737698,node,9,,,,,,,pharmacy,52540109,,2017/10/01 15:50:16,,,,f0edd5a758e94758b2aa497f3c207675,,2,,,,,,,,,,,Yousef Elmughrabi,,,,صيدلية طيبة,
36.08897566299,32.06341947769,4345909245,node,15,,,,,,,pharmacy,51675069,,2017/09/02 17:15:26,,,,d17c8053234140b39b58c512e63aaf88,,2,الملك حسين ( شارع السعادة ),,,,,,,الزرقاء,,,Johny Sabella,,,,صيدلية القاضي,
35.9619560508415,31.9628750287244,6479108719,node,9,,,,,,,pharmacy,70335353,,2019/05/16 20:52:51,,,,5a584399d88641a0b5bc47df9052272d,,1,شارع الملك عبدالله الأول,,,,,,,,,,Kaarti_B,,,,,
35.9082072643794,31.9507381167482,2880091103,node,12,,,,,,,clinic,76867550,,2019/11/10 12:59:08,,,,92fbe18b54e24b9e98083283fcc256a0,,3,,,,,,,,,,,SerV,,,clinic,Dr. Ghassan Basheer Alami,
35.9162532208737,31.979637661605,5109951223,node,9,,,,,,,hospital,52104084,,2017/09/16 20:16:11,,,,596210b29fc14ea4a7c04d6a99d5e746,,1,,,,,,,,,,,Marina_al,,,,مستشفى الاستقلال,
35.7574983822057,32.4011572857736,5606753002,node,12,,,,,,,hospital,58814587,,2018/05/09 10:03:42,,,,70b81937a3fa4fb7a24fe8b0b6ef6294,,2,,,,,,,,,,,laith95,,,hospital,مركز صحي راسون,
35.9449060863201,31.944839687666,1843705494,node,12,,,yes,,,,pharmacy,12545280,,2012/07/30 09:59:46,,,,d08d287f3113451e8478d21c75b70adf,,1,,,,,,,,,,,Tweakers,,,,Abu Qobo',
,,261427409,way,15,HI,,,,,,hospital,79018367,,2019/12/30 14:49:21,,,,11268831d4f14b76b09f37298f83df6c,,4,,,,,,,,,,,ManonVi,REACH,,,HANDICAP,
35.9394083960286,31.9381212569963,5502762922,node,9,,,,,,,clinic,57504390,,2018/03/25 10:35:21,,,,d86e5c4a048342e2b29b1504a6038249,,1,,,,,,,,,,,Majed Hammad Al Talafeeh,,,,مستشفى البشير,
35.0042910914832,29.5307522481413,4617737689,node,6,,,,,,,pharmacy,45289084,,2017/01/19 06:17:46,,,,eae25018619d473fbd7da06ea6f207a0,,1,,,,,,,,,,,Emad Al Mughrabi,,,,,
,,271264347,way,15,IMC,,,,,,hospital,23001399,,2014/06/18 10:03:16,,,,9f9795e28cd945ee9f3c02e83d5b2a48,,5,,,,,,,,,,,unhcr-jordan,UNHCR Site Planning,,,IMC Clinic,
35.9240394221887,31.9212396849096,7474565242,node,9,,,,,,,pharmacy,84570639,,2020/05/03 16:06:25,,,,497ac0a08f0e400b8e5eb26d462d4006,,2,,,,,,,,,,,S-M-R,,,,صيدلية دوائي,
35.9885897996324,32.636296827157,5606743380,node,12,,,,,,,hospital,58813928,,2018/05/09 09:45:02,,,,f30877b7232a4701a4bf11735610fe18,,1,,,,,,,,,,,Mohammad_brks,,,hospital,مركز صحي الطره الجنوبي,
35.8930911725582,32.0587927509573,7072527985,node,9,,,,,,,pharmacy,78692788,,2019/12/20 17:04:19,,,,60100d29bbff4d0abdf024b920f460a3,,1,,,,,,,,,,,عماره سكنيه,,,,صيدلية وجدان,
,,261427341,way,15,Nour Hussein,,,,,,hospital,79018367,,2019/12/30 14:49:21,,,,474aa1f188cb4971908b1c224a8831c2,,5,,,,,,,,,,,ManonVi,REACH,,,Nour Hussein,
,,653341258,way,12,,,,,,,hospital,76867550,,2019/11/10 12:59:08,,,,80ed38b6a3224dfca3751e0e9587ad19,,3,,,,,,,,,,,SerV,,,hospital,Tla`a al ali hospital,
35.9059378640952,31.9719638616116,5929260287,node,9,,,,,,,pharmacy,76867550,,2019/11/10 12:59:08,,,,be0c71e49f3e46cbbc6147b0a485ea0e,,2,,,,,,,,,,,SerV,,,pharmacy,,
35.9110141961141,31.9535853654372,4145203689,node,15,,,,,,,clinic,76867550,,2019/11/10 12:59:08,,,,fe0941ec9fba46919263a371e9bd14db,,3,شارع الكلية العلمية الإسلامية,,,,,,,,,,SerV,,,clinic,عيادة الدكتور معين فضة,
35.8148984933283,32.3579358344214,5606629063,node,28,وزارة الصحه,,,general,,,hospital,58812364,,2018/05/09 08:59:01,yes,,,433cc93ca45b42a4abe429d2cac5d742,,1,عبين عبيلن,,,,,,,عجلون,,,Maisalmomani,,,hospital,مركز صحي عبين,
35.8833720205524,32.00276945125,6462579570,node,12,,,,,,,pharmacy,76867550,,2019/11/10 12:59:08,,,,04d68404ea6840e294edd72d3e7e40ba,,2,شارع الربيع الحارثي,,,,,,,,,,SerV,,,pharmacy,,
35.7022100915878,32.4089039245056,5606786962,node,21,,,,,,,hospital,58814680,,2018/05/09 10:06:35,,,,9b2a4bd3a51046249d062dcc3220e2a7,,1,14,,,,,,,اربد,,,Feras katatbeh,,جديتا,hospital,مركز صحي جديتا,
36.205178093817,32.3446867277131,4882550521,node,12,,,,,,,pharmacy,49058877,,2017/05/29 02:58:19,,,,fe6dad319335449989119bac1a6ad2cd,,1,شارع المجمع الغربي,,,,,,,,,,Yahya Al Qadoome,,,,صيدلية سيدار,
35.9281190621013,31.9720522906901,6475858553,node,12,,,,,,,pharmacy,70283792,,2019/05/15 16:33:04,,,,05ca86e10b0e49cb8efbd6e7f6919217,,1,شارع سعيد بن المسيب,,,,,,,,,,richardninde,,7,,,
35.8986208817198,31.9901124421819,4540595489,node,18,zakria abu khalaf,,,,,,clinic,44198590,Mo-Su 08:00-16:00,2016/12/06 04:18:32,,,,9422bee349b84b66ac4dceaa02d2055a,,1,ابو العتاهية,,,,,,,,,,Aws Kayy,,,,زكريا ابو خلف,
35.0175737258042,29.5464705797054,6812101533,node,12,,,,,,,clinic,74718071,,2019/09/20 13:08:29,,,,aa269fc772294a7597fc30101e7f637f,,1,,,,,,,,,,,Aqaba Shark,,,clinic,Aqaba Modern Hospital,
36.0860513846108,32.0935824268122,4264449790,node,21,,,,,,,doctors,40283066,24/7,2016/06/25 14:40:33,,,,9b53a15bf41d43278541232f85c841c2,,1,Sinan Ben Abdullah Al Juhni,,,,,,13112,,,,Abu Mhaid,,19,,Mohammad Mhaidat,
35.8521504370594,32.5364227628072,7282139380,node,15,,,yes,,,,pharmacy,85550002,,2020/05/21 11:00:31,,,,9e5b292f25bf487ba8eaf9c4d55a4dd6,,5,,,,,,,,,,,farah_alzoubi,,,pharmacy,صيدلية الرازي,
35.9900365999392,31.981758450746,3319607397,node,9,,,,,,,hospital,28492553,,2015/01/29 19:37:59,,,,c2424857051148afbdd26110ae9227eb,,1,,,,,,,,,,,Zaher Hennawy,,,,مستشفى ماركا العسكري,
35.9903284578077,31.9843902845234,6486661571,node,6,,,,,,,hospital,70456236,,2019/05/20 21:07:39,,,,ca82306673a8438db6eaf8825cf7a5a2,,1,,,,,,,,,,,Kaarti_B,,,,,
35.8784004623231,31.9857691914145,4304602996,node,15,,,,,,,hospital,76867550,,2019/11/10 12:59:08,,,,c0e48b4b49b74bba8504c608206d2a81,,2,شارع وصفي التل,,,,,,,,,,SerV,,,hospital,Gardens,
35.97423905939,31.9735619552706,3319607438,node,9,,,,,,,hospital,28492553,,2015/01/29 19:38:00,,,,ba7b2891972d4a129529ab6bbab9d3f3,,1,,,,,,,,,,,Zaher Hennawy,,,,مركز ماركا الصحي,
36.0191961514325,31.987199479372,3261369425,node,9,,,,,,,pharmacy,27818893,,2014/12/31 10:02:00,,,,2c0492831d294ca38e676b5242350d30,,1,,,,,,,,,,,Zaher Hennawy,,,,صيدلبية الاستاذ,
36.0165226595962,32.5664174871326,5606636764,node,12,,,,,,,hospital,58812462,,2018/05/09 09:01:59,,,,cf87f7e69ec54f1bb1de2773a7d4264a,,1,,,,,,,,,,,alaa ayyash,,,hospital,مستشفى الرمثا الحكومي,
35.8042382212342,32.4849101842927,5606771826,node,15,نعم,,,,,,hospital,58814534,,2018/05/09 10:02:17,,,,559a3cfa2c63483780409be62452000c,,1,,,,,,,,,,,belal alomari,,,hospital,مركز صحي دير يوسف,
35.9278449738675,31.9258994363409,6771282186,node,9,,,,,,,hospital,74069418,,2019/09/04 07:36:43,,,,8a8a4cfd461a4da6bb2c53c71c78520a,,1,,,,,,,,,,,Ro_Ro,,,,مستشفى القدس,
35.9354988249314,32.0036281772302,4754143221,node,9,,,,,,,clinic,47143024,,2017/03/25 09:26:30,,,,87c5c9b973d84ea098afb95d8264475c,,1,,,,,,,,,,,Motasem Al-Latayfeh,,,,عيادة الدكتور معتصم اللطايفة -طبيب عيون,
36.0149041979124,32.559432428123,5606636772,node,12,,,yes,,,,pharmacy,58812462,,2018/05/09 09:01:59,,,,9d7ed8de9f7043efae64b4e44f7ebaba,,1,,,,,,,,,,,alaa ayyash,,,pharmacy,,
,,261427306,way,15,Marocco,,,,,,hospital,79018367,,2019/12/30 14:49:21,,,,e4bee423106f4b3cb3ac9cc4f341f683,,4,,,,,,,,,,,ManonVi,REACH,,,Moroccan Hospital,
35.9088543473044,31.967263625588,4230275990,node,12,,,,,,,hospital,85613799,,2020/05/22 13:11:32,,,,2f5659a7b0bc44108038c0ddde2e57bf,,5,,,,,,,,,,,S-M-R,,,hospital,Islamic Hospital,
35.8720905656141,31.9972451903255,6498230628,node,18,,,,,,,pharmacy,76867550,,2019/11/10 12:59:08,,,,ec3770a4578643379c72bc7bf2ad55c5,,2,Al-Madina Al-Munawwara Street,,,,,,,,,,SerV,,258,pharmacy,Pharmore,
35.7804829856311,32.5625441258571,7390377610,node,12,,,,,,,hospital,83378889,,2020/04/10 18:45:08,,,,b23b9433d6624ab0b42cb55999e3d2e0,,1,,,,,,,,,,,Hebaanagreh97,,,hospital,مركز صحي زحر,
35.9044253496675,31.903246169548,6412654245,node,12,,,,,,,pharmacy,69322690,,2019/04/17 20:03:14,,,,5ece4bfb9b3f453d94469937cdf97a02,,1,Luqman Street,,,,,,,,,,richardninde,,120,,,
35.8559217905733,32.5328324584019,7281962324,node,15,,,yes,,,,pharmacy,82102361,,2020/03/12 08:55:07,,,,a3fdf6404685482c809ee8fd511e2027,,2,,,,,,,,,,,walaa mousa,,,pharmacy,صيدلية السواعي,
,,544227362,way,15,AMR,,,,,,hospital,79018367,,2019/12/30 14:49:30,,,,c7d1cf0fbe9247cba3206e24f95343ba,,3,,,,,,,,,,,ManonVi,,,hospital,AMR Clinic 2,
,,386566454,way,15,,,,,,,hospital,70455493,,2019/05/20 20:36:55,,,,e7eb43f3012c456bb6e9fc3cf4b9647f,,3,,,,,,,,الرصيفة,,,Gr8fulDead,,156,,مشفى الأمير فيصل,
36.0074579665902,32.5422850658867,5606773941,node,21,العنالية بالمريضين,,,قسسم_الاطفال,,,hospital,58814566,,2018/05/09 10:03:09,no,,,47bd69a148fd4c09ab43b6ad14f03d15,,1,,,,,,,,,,,Nasr Thiabat,,,hospital,المركز الصحي الشرقي,
35.7892544796641,32.5191650947252,4461931389,node,9,,,,,,,pharmacy,58814943,,2018/05/09 10:14:08,,,,e6e46b2819e24d64b705635b88eca1ba,,3,,,,,,,,,,,Ola Mansour,,,,صيدلية بيت يافا,
35.8890515981428,31.9666916445154,6462180194,node,9,,,,,,,doctors,70455522,,2019/05/20 20:38:46,,,,a7aacddbf182489c958ae9e1a974d5ba,,2,,,,,,,,,,,spuddy93,,,,JAD Clinic,
35.8601370496793,30.986763763595,4228221592,node,9,,,,,,,hospital,39838268,,2016/06/06 13:10:28,,,,52b1f606f7534765928857a2183c120e,,1,,,,,,,,,,,Abo shgr,,,,مركز صحي محي الاولي,
35.903119281515,31.9214532558025,4631910891,node,9,,,,,,,hospital,45472639,,2017/01/25 11:47:26,,,,04d8306fb4984416982a944f32174282,,1,,,,,,,,,,,Amjad Khader,,,,مستشفى الحياة العام هبة الله,
35.9441247253063,31.9911672208773,6489427962,node,12,,,,,,,pharmacy,85696497,,2020/05/24 22:33:05,,,,9c3c441dae354feeaa8155b76a097ea6,,2,شارع طارق,,,,,,,,,,S-M-R,,,,صيدلية بتونيا,
,,747681897,way,9,,,,,,,hospital,77369179,,2019/11/21 10:32:21,,,,e1cf0e33c70649cab0fac28ea20762d0,,1,,,,,,,,,,,Michele Rivoltella,,,hospital,,
,,546647483,way,15,,,,,,,dentist,69778938,,2019/05/01 19:07:57,,,,ce7de95f70ba4e6e8a2692292b32784b,,2,شارع زهران,,,,,,,,,,AnonJason,,157,,Magic Tooth Dental Center,
35.8473801283253,31.9813325662457,6426665969,node,9,,,,,,,clinic,69540076,,2019/04/24 20:06:42,,,,47e64e073b4a4e5cac25cb903ed4e6f7,,1,Amer Bin Maalek Street,,,,,,,,,,birdeatscake,,,,,
35.9243938928739,31.950235789291,7109111198,node,12,,,,,,,pharmacy,79212152,,2020/01/05 13:02:09,,,,74ca67408b44423d93a4a5aef254b095,,1,Rainbow Street,,,,,,,,,,Alan Orth,,,,Pharmacy One,
36.0893994520145,32.0633557752259,4345909243,node,15,,,,,,,pharmacy,41388960,,2016/08/11 13:18:38,,,,c770dcc5cfe04224a2551dabbda1d00b,,1,الملك حسين ( شارع السعادة ),,,,,,,الزرقاء,,,Big_Borz,,,,صيدلية السعادة,
35.8420856991858,32.0223995332063,4232912040,node,6,,,,,,,pharmacy,39896758,,2016/06/09 00:11:46,,,,0dc60cbc73eb4f1eaa82c1ad190d7cc0,,1,,,,,,,,,,,Big_Borz,,,,,
35.9826164363358,31.9786143988656,6475728770,node,12,,,,,,,pharmacy,70447531,,2019/05/20 16:24:25,,,,b5b81f64fe084e9e837a051941ed25e3,,2,شارع الملك عبدالله الأول,,,,,,,,,,richardninde,,325,,,
,,200921049,way,15,,,,,,,hospital,69996630,,2019/05/07 19:33:26,yes,,,281a2dca91dd4bd39879fc41f4b4260a,,2,,,+96265608080,,,,,,,,chancethewrapper,,,,مستشفى الأردن,
35.8646609304601,31.8960077256054,6438662318,node,6,,,,,,,pharmacy,69734233,,2019/04/30 13:18:08,,,,db73008cc45347fa99bd6ce5bb42bed8,,1,,,,,,,,,,,Kaarti_B,,,,,
37.1233951346317,31.031571657761,5857358187,node,6,,,,,,,dentist,61995440,,2018/08/25 21:51:31,,,,ea81b0b489a0465389c1d4175dacee7d,,1,,,,,,,,,,,عبد الرحمن محمود,,,,,
,,261427413,way,15,KSA,,,,,,hospital,79018367,,2019/12/30 14:49:21,,,,296bc20a29fe48568497eb747a0e8491,,5,,,,,,,,,,,ManonVi,REACH,,,Saudi Center,
35.7803962329332,32.5628265959941,7468749889,node,12,,,,,,,hospital,84445804,,2020/05/01 01:14:58,,,,bc51a6475a474e698d31e573d51cd822,,1,,,,,,,,,,,Hebaanagreh97,,,hospital,مركز صحي زحر,
36.0919398392283,32.0376575306482,3999533442,node,9,,,,,,,hospital,42155345,,2016/09/14 17:51:56,,,,accd119f1ee8476da6f2e398d5324c89,,2,,,,,,,,,,,Alsaqar,,,,مستشفى جيل الزيتون,
36.401071049971,32.3637327586562,3064957466,node,6,,,,,,,clinic,25285025,,2014/09/07 11:41:38,,,,4f5db7780e14484182d52908343ed633,,1,,,,,,,,,,,FreeIndeed,,,,,
